date,source_id,name,lane,classification,novelty,disposition,journal,provenance
2026-06-01,3519860496622195072,eRASS1 1eRASS J122024.0-182701,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4849023441599834112,eRASS1 1eRASS J033715.2-415526,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5509633937648970624,eRASS1 1eRASS J070752.1-472618,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4637921057358156416,eRASS1 1eRASS J012253.8-752113,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6033070058836761088,eRASS1 1eRASS J165027.9-280757,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5575511490362529920,eRASS1 1eRASS J064610.0-410416,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3391618889196357248,eRASS1 1eRASS J050027.1+133418,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5634831718933218944,eRASS1 1eRASS J091858.4-294236,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,626719772406892288,eRASS1 1eRASS J100515.3+191102,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4701058897674276736,eRASS1 1eRASS J020950.8-631839,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4798833587650467200,eRASS1 1eRASS J053135.5-462404,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3254843452336623872,eRASS1 1eRASS J042434.0+001420,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3417582928575520768,eRASS1 1eRASS J052115.9+251331,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5171137394568701184,eRASS1 1eRASS J024243.1-114647,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4766218190119756928,eRASS1 1eRASS J053450.4-580140,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6179636986011888512,eRASS1 1eRASS J131316.9-325912,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3103530586268279936,eRASS1 1eRASS J063257.5-050551,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4804695423438691200,eRASS1 1eRASS J054320.2-410154,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5533020382479508736,eRASS1 1eRASS J080040.0-431105,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5202591505960025856,eRASS1 1eRASS J094739.3-782107,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3155934482978049152,eRASS1 1eRASS J071434.6+084801,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6137049739573759872,eRASS1 1eRASS J132344.4-414431,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5893562752219619200,eRASS1 1eRASS J145340.9-552141,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4653893040002306432,eRASS1 1eRASS J040911.6-711741,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3393671398233326976,eRASS1 1eRASS J051922.8+155432,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4111991385628196224,eRASS1 1eRASS J170818.9-254833,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3332449083268903296,eRASS1 1eRASS J062052.6+132424,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3876618514794039040,eRASS1 1eRASS J101534.6+090447,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3408324422192886528,eRASS1 1eRASS J045944.1+192620,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5006486048001153792,eRASS1 1eRASS J005316.9-325957,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5523938966183587072,eRASS1 1eRASS J085116.0-425328,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4880286371109059712,eRASS1 1eRASS J045713.2-280754,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5529197346181749504,eRASS1 1eRASS J084433.5-375750,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6050296829033196032,eRASS1 1eRASS J162147.2-225311,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6414762870395214080,eRASS1 1eRASS J181844.5-744109,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3599772726850899712,eRASS1 1eRASS J114521.1-042604,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5489659560883611264,eRASS1 1eRASS J074457.9-525714,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5001351844094802176,eRASS1 1eRASS J005440.7-374055,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4973605973110934528,eRASS1 1eRASS J000840.8-503140,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5210507882302442368,eRASS1 1eRASS J080727.2-763200,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5340652095839083776,eRASS1 1eRASS J105853.2-563300,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5524430207364715520,eRASS1 1eRASS J085833.0-414757,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5278321915508032256,eRASS1 1eRASS J060430.9-712522,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3071240270519385856,eRASS1 1eRASS J081318.2-010329,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3233813338246568448,eRASS1 1eRASS J051541.4+010440,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2901783160488793728,eRASS1 1eRASS J052925.5-324904,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6710261774316684672,eRASS1 1eRASS J184412.7-424652,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3831382647922429952,eRASS1 1eRASS J102347.6+003838,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4625018043590839424,eRASS1 1eRASS J044140.6-763645,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,674214551557961984,eRASS1 1eRASS J075505.1+220003,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,683908812437792000,eRASS1 1eRASS J081056.7+280830,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3386289728137230976,eRASS1 1eRASS J064734.7+280621,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5518266753197554560,eRASS1 1eRASS J075023.4-481033,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,635508894697188864,eRASS1 1eRASS J090950.5+184947,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3600841623951744640,eRASS1 1eRASS J120145.7-034540,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3033335947187896576,eRASS1 1eRASS J073237.7-133108,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5544760551021856000,eRASS1 1eRASS J081146.0-352104,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5389717630410364160,eRASS1 1eRASS J110016.3-424038,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6265476408553544320,eRASS1 1eRASS J153553.1-141312,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6285270400986331136,eRASS1 1eRASS J143549.2-174715,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3164551664840579200,eRASS1 1eRASS J075117.2+144424,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4713484783521394688,eRASS1 1eRASS J020734.7-611616,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5284478837031269120,eRASS1 1eRASS J063026.9-652950,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4112610784274894208,eRASS1 1eRASS J171236.3-241444,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5302802026508655232,eRASS1 1eRASS J083513.0-585140,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6058834949182961536,eRASS1 1eRASS J120338.8-602247,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3929168577827555712,eRASS1 1eRASS J124252.4+131525,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6501258877464064896,eRASS1 1eRASS J232101.7-530219,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3345033985983457920,eRASS1 1eRASS J061643.2+152409,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5802024079827080448,eRASS1 1eRASS J171351.9-745538,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3210749947983249408,eRASS1 1eRASS J052859.4-033356,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2947045278211416960,eRASS1 1eRASS J064517.2-165132,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2976448624310012544,eRASS1 1eRASS J050340.1-182945,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4012920577539057536,eRASS1 1eRASS J121301.5+282309,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5558461157392946560,eRASS1 1eRASS J070754.3-441612,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5902416122897884160,eRASS1 1eRASS J151314.7-491524,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5268219705752940288,eRASS1 1eRASS J070312.0-693820,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3201141899983079296,eRASS1 1eRASS J043929.9-043601,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4658768068405990016,eRASS1 1eRASS J051540.3-680627,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4972697024889419520,eRASS1 1eRASS J002133.2-514233,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6059125804360160640,eRASS1 1eRASS J121913.6-593501,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,685704418004472832,eRASS1 1eRASS J085414.0+211145,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3222072856163838976,eRASS1 1eRASS J052351.5+010031,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6182278665776280320,eRASS1 1eRASS J132240.6-290539,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6106849625493901824,eRASS1 1eRASS J143739.6-361325,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4795838002579632128,eRASS1 1eRASS J054423.0-471017,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4764871219656633600,eRASS1 1eRASS J055712.5-593524,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5145983321599970816,eRASS1 1eRASS J023219.6-150640,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2898177758783193344,eRASS1 1eRASS J062150.7-290841,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6128036660505513728,eRASS1 1eRASS J124409.4-481332,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4951395327129718528,eRASS1 1eRASS J022917.0-395858,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5091939988633728640,eRASS1 1eRASS J042441.0-200713,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5537857134126652032,eRASS1 1eRASS J075915.4-390045,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6172949550133714048,eRASS1 1eRASS J141350.3-295320,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,683812948768258048,eRASS1 1eRASS J080607.6+272351,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2947467795606031744,eRASS1 1eRASS J064516.9-153506,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3612227169936143360,eRASS1 1eRASS J134952.0-131338,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5553647083168691456,eRASS1 1eRASS J062007.1-484425,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3829597698169170048,eRASS1 1eRASS J095824.2-020024,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4662127699232358400,eRASS1 1eRASS J045854.5-662811,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4761389616087396096,eRASS1 1eRASS J050943.3-592936,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4987241673937733376,eRASS1 1eRASS J005717.9-404538,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5034416735723964800,eRASS1 1eRASS J005929.2-263108,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5663509700899191424,eRASS1 1eRASS J094519.0-232234,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5684037136313018368,eRASS1 1eRASS J094343.4-174704,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6064536604140907136,eRASS1 1eRASS J134358.8-551949,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3040914949554883328,eRASS1 1eRASS J074655.2-093430,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5562023884304074240,eRASS1 1eRASS J064804.5-441858,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2901155648586891648,eRASS1 1eRASS J054559.5-321823,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6082999942677289472,eRASS1 1eRASS J133527.9-481620,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,795244943252669568,eRASS1 1eRASS J095148.4+340723,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3270866738367352192,eRASS1 1eRASS J033901.6+020910,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3016424530632449280,eRASS1 1eRASS J053155.7-071804,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5445756851859162752,eRASS1 1eRASS J102205.2-353759,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2988329637719192960,eRASS1 1eRASS J051934.6-131035,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3017187866581304832,eRASS1 1eRASS J053502.6-060007,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3016904707975752448,eRASS1 1eRASS J053837.8-063427,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2899766827964264192,eRASS1 1eRASS J062340.0-265750,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,865037169677723904,eRASS1 1eRASS J072910.7+205444,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5782437654570915584,eRASS1 1eRASS J155309.6-734753,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
